date,precip,snow_depth,ave_temp,max_temp,min_temp,sunshine,peak_wind,prev_peak_wind,prev_sunshine,prev_ave_temp,prev_precip,prev_temp_diff
2017-05-01,0.0455652174,0,46.5,54.7666666667,44.1,34,20.625,38.9625,1873,56.6428571429,1.3790150838,-10.1428571429
2017-05-02,0.4216949153,0,49,58.3870967742,43.5666666667,136,34.6125,38.9625,1345,55.5,1.4244792911,-6.5
2017-05-03,0.0409649123,0,54.5,65.9032258065,43.5333333333,595,35.6625,38.9625,1481,55.5,1.7590060648,-1
2017-05-04,0.0007964602,0,51,63.5483870968,36.0333333333,724,22.1,38.9625,2076,56.2142857143,0.7456852628,-5.2142857143
2017-05-05,0.0878378378,0,49,59.1935483871,43.5666666667,0,25.625,38.9625,2666,55.5714285714,0.5254382447,-6.5714285714
2017-05-06,0.9547826087,0,55,59.7096774194,47.5483870968,94,33.4125,38.9625,2213,53.4285714286,0.6045150206,1.5714285714
2017-05-07,0.1354954955,0,58,66.3333333333,49.5,670,32.4125,35.6625,2013,51.2857142857,1.5554514755,6.7142857143
2017-05-08,0.0143636364,0,49,61.6774193548,41.5666666667,224,26.9,35.6625,2253,51.8571428571,1.6871374472,-2.8571428571
2017-05-09,0.0009649123,0,45,55.0666666667,33.6666666667,251,16.525,35.6625,2443,52.2142857143,1.6559358662,-7.2142857143
2017-05-10,0.0018584071,0,49.5,56.8387096774,41.0333333333,225,17.6375,35.6625,2558,51.6428571429,1.2352058632,-2.1428571429
2017-05-11,8.92857142857143E-05,0,52,59.2258064516,44.0333333333,443,20.8125,33.4125,2188,50.9285714286,1.196099358,1.0714285714
2017-05-12,0.0056410256,0,49.5,59.8064516129,40.5,453,16.6375,33.4125,1907,51.0714285714,1.1953921835,-1.5714285714
2017-05-13,0.0267272727,0,49.5,57.6129032258,39.6451612903,9,20.1125,33.4125,2360,51.1428571429,1.1131953713,-1.6428571429
2017-05-14,0.9734166667,0,46.5,53.3666666667,42.9,0,32.7,32.4125,2275,50.3571428571,0.1851400353,-3.8571428571
2017-05-15,0.3762280702,0,50.5,53.935483871,44,18,34.275,32.7,1605,48.7142857143,1.0230612065,1.7857142857
2017-05-16,0.108362069,0,62.5,68.4516129032,45.5,870,25.8875,34.275,1399,48.9285714286,1.3849256403,13.5714285714
2017-05-17,0.001875,0,72.5,84.2258064516,54.3333333333,775,27.8875,34.275,2018,51.4285714286,1.492322797,21.0714285714
2017-05-18,0.0037383178,0,81,92.6451612903,62.1,830,37.3625,34.275,2568,54.7142857143,1.4923393899,26.2857142857
2017-05-19,0.1218103448,0,77.5,92.4838709677,61.4,814,34.1625,37.3625,2955,58.8571428571,1.495988422,18.6428571429
2017-05-20,0,0,59,81.0322580645,49.7096774194,709,20.3375,37.3625,3316,62.8571428571,1.6121577412,-3.8571428571
2017-05-21,0,0,56.5,68.7096774194,42.1612903226,773,18.6375,37.3625,4016,64.2142857143,1.5854304685,-7.7142857143
2017-05-22,0.0855263158,0,53,64.2,47.7931034483,0,19.975,37.3625,4789,65.6428571429,0.6120138018,-12.6428571429
2017-05-23,0.1503478261,0,57.5,61.6774193548,49.6666666667,366,18.8875,37.3625,4771,66,0.3213120474,-8.5
2017-05-24,0.0014545455,0,60,69.2258064516,51.5,116,15.9375,37.3625,4267,65.2857142857,0.3632978045,-5.2857142857
2017-05-25,0.0384684685,0,54,64.1935483871,48.8333333333,0,30.7875,37.3625,3608,63.5,0.36287735,-9.5
2017-05-26,1.2037168142,0,53,57.4333333333,47.8275862069,0,28.2375,34.1625,2778,59.6428571429,0.3976075007,-6.6428571429
2017-05-27,0.1570093458,0,58,63.1612903226,49.2580645161,449,17.4125,30.7875,1964,56.1428571429,1.4795139701,1.8571428571
2017-05-28,0.0003921569,0,59,70,49.9,333,18.5,30.7875,1704,56,1.6365233159,3
2017-05-29,0.0068518519,0,53,64.5666666667,48.8275862069,0,18.6375,30.7875,1264,56.3571428571,1.6369154728,-3.3571428571
2017-05-30,0.0616666667,0,51.5,56.935483871,47.1666666667,0,17.275,30.7875,1264,56.3571428571,1.5582410089,-4.8571428571
2017-05-31,0.0177678571,0,59.5,65.4516129032,51.0666666667,0,24.1875,30.7875,898,55.5,1.4695598495,4
2017-06-01,0.1646218487,0,64.5,73.8709677419,51.7333333333,706,34.65,30.7875,782,55.4285714286,1.4858731611,9.0714285714
2017-06-02,0.0183185841,0,62.5,75.0322580645,47.6129032258,652,29.9375,34.65,1488,56.9285714286,1.6120265413,5.5714285714
2017-06-03,0.0161818182,0,58,70.1666666667,44.7333333333,472,25.4125,34.65,2140,58.2857142857,0.4266283112,-0.2857142857
2017-06-04,0.0176415094,0.025,60.5,69.8709677419,46.6451612903,490,20.35,34.65,2163,58.2857142857,0.2858007836,2.2142857143
2017-06-05,0.4179310345,0,56,66.8064516129,51.7096774194,0,26.6125,34.65,2320,58.5,0.3030501361,-2.5
2017-06-06,1.0101680672,0,50,54.9,47.4827586207,0,30.9125,34.65,2320,58.9285714286,0.7141293187,-8.9285714286
2017-06-07,0.7664705882,0,56.5,59.8387096774,47.2068965517,519,19.8375,34.65,2320,58.7142857143,1.6626307192,-2.2142857143
2017-06-08,0.0054867257,0,63,73.9032258065,46.1,602,18.6625,34.65,2839,58.2857142857,2.4113334503,4.7142857143
2017-06-09,0.0029906542,0.2307692308,63,78.0322580645,50.8666666667,438,32.05,30.9125,2735,58.0714285714,2.2521983273,4.9285714286
2017-06-10,0.0224038462,0,71,80.6129032258,54,722,22.9625,32.05,2521,58.1428571429,2.2368703974,12.8571428571
2017-06-11,0.0003846154,0,77.5,87.5666666667,60.8,412.7,29.275,32.05,2771,60,2.2430924254,17.5
2017-06-12,0,0,82,92.8709677419,65.5333333333,851,24.125,32.05,2888.9,62.4285714286,2.2258355314,19.5714285714
2017-06-13,0.0101869159,0,82,94.7419354839,68.1,796,29.95,32.05,2888.9,66.1428571429,1.8079044969,15.8571428571
2017-06-14,0.0312264151,0,71,88,60.2,889,19.8125,32.05,2888.9,70.7142857143,0.8079233456,0.2857142857
2017-06-15,0,0,63.5,78.0322580645,49.5,870,23.125,32.05,2888.9,72.7857142857,0.0726791725,-9.2857142857
2017-06-16,0.1032407407,0,63,74.064516129,55.8333333333,73,22.4625,32.05,2888.9,72.8571428571,0.0671924468,-9.8571428571
2017-06-17,1.0463716814,0,61.5,71.1333333333,57.4,0,12.6625,29.95,2888.9,72.8571428571,0.1674425333,-11.3571428571
2017-06-18,0.0051785714,0,73,78.0344827586,62.275862069,394,29.7875,29.95,2888.9,71.5,1.1914103685,1.5
2017-06-19,0.0231132075,0,76.5,85.2903225806,69,312,34.4125,29.95,3873,70.8571428571,1.1962043245,5.6428571429
2017-06-20,0.2731355932,0,75,84.8709677419,66.7,651,31.7625,34.4125,3334,70.0714285714,1.219317532,4.9285714286
2017-06-21,0.0074766355,0,73,83.6129032258,60.0666666667,734,28.9125,34.4125,3189,69.0714285714,1.4822662093,3.9285714286
2017-06-22,0.0003846154,0,71,82.9677419355,55.9333333333,779,21.45,34.4125,3034,69.3571428571,1.4585164297,1.6428571429
2017-06-23,0.0107619048,0,74,85.5483870968,63.2,413,30.7875,34.4125,2943,70.4285714286,1.4589010451,3.5714285714
2017-06-24,0.1152336449,0,77,87.6,68.2666666667,413,27.7375,34.4125,3283,72,1.3664222092,5
2017-06-25,0.1242574257,0,75,85.1379310345,60.6896551724,688,29.025,34.4125,3696,74.2142857143,0.4352841727,0.7857142857
2017-06-26,0.1051818182,0,70,81.5161290323,56.5666666667,843,23.2875,34.4125,3990,74.5,0.554363027,-4.5
2017-06-27,0.0765714286,0,65,76.5806451613,54.8,421,30.9875,31.7625,4521,73.5714285714,0.6364316377,-8.5714285714
2017-06-28,0.4721818182,0,63.5,75.7096774194,50.6,897,24.3375,30.9875,4291,72.1428571429,0.4398674731,-8.6428571429
2017-06-29,0.0008737864,0,66.5,76.9677419355,55.8666666667,55,23.1125,30.9875,4454,70.7857142857,0.9045726558,-4.2857142857
2017-06-30,0.051509434,0,72,80.3548387097,63.6333333333,229,23.3625,30.9875,3730,70.1428571429,0.9050618268,1.8571428571
2017-07-01,0.4147787611,0,75.5,85.8333333333,66.5,439,32.9625,30.9875,3546,69.8571428571,0.945809356,5.6428571429
2017-07-02,0.0318181818,0,77.5,87.3548387097,68.6451612903,785,26.425,32.9625,3572,69.6428571429,1.2453544722,7.8571428571
2017-07-03,0.0178504673,0,77,86.9032258065,65.9,894,26.525,32.9625,3669,70,1.1529152283,7
2017-07-04,0,0,73,84.6129032258,58.4666666667,783,19.8625,32.9625,3720,71,1.0655838774,2
2017-07-05,0,0,69.5,82.8709677419,55.7333333333,855,18.475,32.9625,4082,72.1428571429,0.9890124488,-2.6428571429
2017-07-06,0,0,71,82.8709677419,57.5333333333,664,21.9875,32.9625,4040,73,0.5168306306,-2
2017-07-07,0.0481818182,0,67,78.0967741935,61.1333333333,0,20.3625,32.9625,4649,73.6428571429,0.5159568442,-6.6428571429
2017-07-08,0.5152631579,0,70,77.5483870968,60.2258064516,463,31.7625,32.9625,4420,72.9285714286,0.5126292284,-2.9285714286
2017-07-09,0.2213392857,0,72.5,83.6,60.6333333333,897,23.85,31.7625,4444,72.1428571429,0.6131136252,0.3571428571
2017-07-10,0.0056190476,0,74,84.1,59.2666666667,751,24.0625,31.7625,4556,71.4285714286,0.8026347291,2.5714285714
2017-07-11,0.1602678571,0,72.5,84.1935483871,65,253,17.75,31.7625,4413,71,0.7904033094,1.5
2017-07-12,0.2016513761,0,75,84.064516129,65.7666666667,325,23.5125,31.7625,3883,70.9285714286,0.9506711665,4.0714285714
2017-07-13,0.6864655172,0,65.5,80.4333333333,61.2068965517,0,21.3875,31.7625,3353,71.7142857143,1.1523225426,-6.2142857143
2017-07-14,0.1382242991,0,61.5,66.0322580645,57.4137931034,0,14.3875,31.7625,2689,70.9285714286,1.8387880598,-9.4285714286
2017-07-15,0.0166346154,0,66,71.6451612903,59.6129032258,296,15.575,31.7625,2689,70.1428571429,1.9288305407,-4.1428571429
2017-07-16,0.0013,0,74,82.6451612903,61.4516129032,852,16.1875,24.0625,2522,69.5714285714,1.4302019982,4.4285714286
2017-07-17,9.9009900990099E-05,0,75.5,86.3548387097,64.0333333333,680,21.3375,24.0625,2477,69.7857142857,1.2101627125,5.7142857143
2017-07-18,0.029,0,75.5,85.7741935484,66.4,500,22.4875,23.5125,2406,70,1.2046426748,5.5
2017-07-19,0.2626415094,0,77.5,87.0967741935,67.2333333333,794,23.725,23.5125,2653,70.4285714286,1.0733748177,7.0714285714
2017-07-20,0.0008653846,0,80.5,90.4516129032,66.5666666667,623,21.3375,23.725,3122,70.7857142857,1.134364951,9.7142857143
2017-07-21,0.0089108911,0,78,90.4,64.8965517241,844,23.0875,23.725,3745,72.9285714286,0.4487648184,5.0714285714
2017-07-22,0,0,76.5,87.8666666667,65.9333333333,266,14.85,23.725,4589,75.2857142857,0.3194514104,1.2142857143
2017-07-23,0,0,71.5,80.9677419355,64.2666666667,681,26.025,23.725,4559,76.7857142857,0.302816795,-5.2857142857
2017-07-24,0.1588073394,0,61.5,70.935483871,58.4666666667,0,27.125,26.025,4388,76.4285714286,0.301516795,-14.9285714286
2017-07-25,0.9411009174,0,60,63.8,54.724137931,203,17.1375,27.125,3708,74.4285714286,0.4602251245,-14.4285714286
2017-07-26,0.012037037,0,66.5,72.3870967742,52.0666666667,703,20.6875,27.125,3411,72.2142857143,1.3723260419,-5.7142857143
2017-07-27,0.0038317757,0,67,77.5806451613,58.1666666667,44,19.9,27.125,3320,70.6428571429,1.1217215695,-3.6428571429
2017-07-28,0.0376415094,0,71,77.0967741935,61.1666666667,674,17.9125,27.125,2741,68.7142857143,1.1246879606,2.2857142857
2017-07-29,0.0056565657,0,67,78.6333333333,58.7666666667,166,25.35,27.125,2571,67.7142857143,1.1534185789,-0.7142857143
2017-07-30,0.0039,0,65.5,75.0322580645,51.3225806452,871,18.3875,27.125,2471,66.3571428571,1.1590751446,-0.8571428571
2017-07-31,0.0001886792,0,69.5,82.0322580645,53.1,869,21.6625,27.125,2661,65.5,1.1629751446,4
2017-08-01,0.0013888889,0,74,86.6129032258,60.1666666667,762,15.6625,25.35,3530,66.6428571429,1.0043564844,7.3571428571
2017-08-02,0.0438613861,0,73,87.1935483871,63.6129032258,372,29.3625,25.35,4089,68.6428571429,0.0646444559,4.3571428571
2017-08-03,0.5337037037,0,73,86.0322580645,63.4137931034,552,19.1125,29.3625,3758,69.5714285714,0.096468805,3.4285714286
2017-08-04,0.0135849057,0,74.5,85.0322580645,64.7096774194,697,24.3375,29.3625,4266,70.4285714286,0.626340733,4.0714285714
2017-08-05,0.0731428571,0,71,81.3870967742,65.4838709677,60,21.475,29.3625,4289,70.9285714286,0.6022841293,0.0714285714
2017-08-06,0.2601923077,0,69.5,76.6774193548,56.4666666667,795,29.0125,29.3625,4183,71.5,0.6697704207,-2
2017-08-07,0.0054807692,0,67.5,77.1290322581,55.9333333333,597,23.3375,29.3625,4107,72.0714285714,0.9260627284,-4.5714285714
2017-08-08,0.0869026549,0,67,76.3870967742,59.4333333333,0,16.525,29.3625,3835,71.7857142857,0.9313548184,-4.7857142857
2017-08-09,0.0066071429,0,71,79.5806451613,55.8333333333,831,21.525,29.3625,3073,70.7857142857,1.0168685844,0.2142857143
2017-08-10,0.0003846154,0,72,85,58.1333333333,643,18.3875,29.0125,3532,70.5,0.9796143412,1.5
2017-08-11,0.002038835,0,72,84.7096774194,59.4333333333,666,19.3875,29.0125,3623,70.3571428571,0.4462952529,1.6428571429
2017-08-12,0.1193069307,0,68.5,79.7419354839,60.1935483871,294,17.8875,29.0125,3592,70,0.4347491822,-1.5
2017-08-13,0.0235,0,74.5,80.1290322581,62.1290322581,796,24.3375,29.0125,3826,69.6428571429,0.4809132558,4.8571428571
2017-08-14,0.0015306122,0,69.5,83.2580645161,56.7666666667,359,14.4375,24.3375,3827,70.3571428571,0.2442209481,-0.8571428571
2017-08-15,0.0135238095,0,70,80.5483870968,60.5,58,19.175,24.3375,3589,70.6428571429,0.2402707911,-0.6428571429
2017-08-16,0.0061764706,0,73,80.4838709677,61.2,731,25.025,24.3375,3647,71.0714285714,0.1668919457,1.9285714286
2017-08-17,0,0,69,82.4193548387,52.8,745,19.0875,25.025,3547,71.3571428571,0.1664612734,-2.3571428571
2017-08-18,0.0505050505,0,68,80.2580645161,58.6,25,24.775,25.025,3649,70.9285714286,0.166076658,-2.9285714286
2017-08-19,0.4034615385,0,70,80.5161290323,63.3870967742,502,21.375,25.025,3008,70.3571428571,0.2145428735,-0.3571428571
2017-08-20,0.0005102041,0,73.5,84.7096774194,63.9032258065,804,24.975,25.025,3216,70.5714285714,0.4986974813,2.9285714286
2017-08-21,0,0,73,84.2903225806,58.8,687,19,25.025,3224,70.4285714286,0.4757076854,2.5714285714
2017-08-22,0.013,0,76,87.2903225806,63.7333333333,481,28.425,25.025,3552,70.9285714286,0.4741770732,5.0714285714
2017-08-23,0.3559459459,0,76.5,86.2903225806,65.6774193548,642,24.2,28.425,3975,71.7857142857,0.4736532637,4.7142857143
2017-08-24,9.43396226415094E-05,0,68.5,80.935483871,54.3,778,21.2,28.425,3886,72.2857142857,0.823422739,-3.7857142857
2017-08-25,0.0011009174,0,66,78.0322580645,55.2666666667,597,20.7375,28.425,3919,72.2142857143,0.8235170786,-6.2142857143
2017-08-26,9.61538461538462E-05,0,63,75.2580645161,48.7096774194,733,17.6625,28.425,4491,71.9285714286,0.7741129455,-8.9285714286
2017-08-27,0,0,62,75.7096774194,48.8064516129,770,16.275,28.425,4722,70.9285714286,0.3707475609,-8.9285714286
2017-08-28,0,0,63,76.0967741935,49.2,727,18.75,28.425,4688,69.2857142857,0.3702373568,-6.2857142857
2017-08-29,0.0002830189,0,59.5,73.4838709677,49.7333333333,16,16.425,28.425,4728,67.8571428571,0.3702373568,-8.3571428571
2017-08-30,0.0840740741,0,63.5,70.8387096774,53.5333333333,468,19.25,24.2,4263,65.5,0.3575203757,-2
2017-08-31,0.0051886792,0,64,75.4193548387,50.9,506,26.8,21.2,4089,63.6428571429,0.0856485039,0.3571428571
2017-09-01,0,0,59.5,73.4333333333,47.8275862069,749,30.275,26.8,3817,63,0.0907428434,-3.5
2017-09-02,0,0,57,69.1666666667,42.3,542,16.6875,30.275,3969,62.0714285714,0.089641926,-5.0714285714
2017-09-03,0.1045283019,0,58,68.7741935484,50.0322580645,0,28.75,30.275,3778,61.2142857143,0.0895457722,-3.2142857143
2017-09-04,0.488440367,0,64.5,69.4838709677,54.1333333333,702,25.35,30.275,3008,60.6428571429,0.1940740741,3.8571428571
2017-09-05,0.0030275229,0,72.5,81.935483871,59.4666666667,583,29.1625,30.275,2983,60.8571428571,0.6825144411,11.6428571429
2017-09-06,0.0881818182,0,68,80.935483871,62.5,70,25.3625,30.275,3550,62.7142857143,0.6852589451,5.2857142857
2017-09-07,1.3265789474,0,65,73.8666666667,57.4,417,27.625,30.275,3152,63.3571428571,0.6893666892,1.6428571429
2017-09-08,0.0388495575,0,62,73.9677419355,50.6451612903,577,20.925,30.275,3063,63.5,2.0107569574,-1.5
2017-09-09,0.0097058824,0,60,72.2903225806,48.7741935484,620,18.1625,29.1625,2891,63.8571428571,2.0496065149,-3.8571428571
2017-09-10,0.0232352941,0,61,71.9,49.5,694,19.925,29.1625,2969,64.2857142857,2.0593123973,-3.2857142857
2017-09-11,0.0004901961,0,63.5,74.5806451613,47.6451612903,692,16.6125,29.1625,3663,64.7142857143,1.9780193895,-1.2142857143
2017-09-12,0,0,68,80.6129032258,49.6451612903,690,19.025,29.1625,3653,64.5714285714,1.4900692186,3.4285714286
2017-09-13,0.0002777778,0,67.5,83.4193548387,52,680,15.775,27.625,3760,63.9285714286,1.4870416957,3.5714285714
2017-09-14,0.010733945,0,71.5,82.7096774194,58.7419354839,233,25.9875,27.625,4370,63.8571428571,1.3991376553,7.6428571429
2017-09-15,0.1163963964,0,71,81.5806451613,64.8387096774,300,16.275,25.9875,4186,64.7857142857,0.0832926529,6.2142857143
2017-09-16,0.1240776699,0,69.5,80.5161290323,63.8064516129,261,10.8875,25.9875,3909,66.0714285714,0.1608394918,3.4285714286
2017-09-17,0.001,0,68,80.7419354839,60.4838709677,334,13.55,25.9875,3550,67.4285714286,0.2752112793,0.5714285714
2017-09-18,0.0050961538,0,65,77.3548387097,61.935483871,0,15.1375,25.9875,3190,68.4285714286,0.2529759852,-3.4285714286
2017-09-19,0.0183333333,0,65.5,69.0322580645,61.9677419355,0,23.375,25.9875,2498,68.6428571429,0.2575819429,-3.1428571429
2017-09-20,0.2481578947,0,68,68.8709677419,62.7096774194,0,31.4,25.9875,1808,68.2857142857,0.2759152762,-0.2857142857
2017-09-21,0.1094545455,0,70.5,71.9677419355,64.064516129,242,34.5,31.4,1128,68.3571428571,0.5237953931,2.1428571429
2017-09-22,0.0702857143,0,63,69.3548387097,57.7741935484,0,33.15,34.5,1137,68.2142857143,0.6225159936,-5.2142857143
2017-09-23,0.1973584906,0,66.5,71.7333333333,57.6333333333,421,20.9,34.5,837,67.0714285714,0.5764053115,-0.5714285714
2017-09-24,0.0011764706,0,69.5,82.6451612903,57.9677419355,688,12.4375,34.5,997,66.6428571429,0.6496861322,2.8571428571
2017-09-25,0,0,73,87.1612903226,60.9666666667,671,13.9125,34.5,1351,66.8571428571,0.6498626028,6.1428571429
2017-09-26,0.0002727273,0,70.5,86.1612903226,61.6333333333,503,11.55,34.5,2022,68,0.644766449,2.5
2017-09-27,9.25925925925926E-05,0,74,85.7741935484,61.8666666667,551,18.525,34.5,2525,68.7142857143,0.626705843,5.2857142857
2017-09-28,0.0005504587,0,72.5,83,59.9333333333,605,30.4625,34.5,3076,69.5714285714,0.3786405409,2.9285714286
2017-09-29,0,0,57,72.4516129032,45.2666666667,681,20.3,33.15,3439,69.8571428571,0.2697364541,-12.8571428571
2017-09-30,0.1291919192,0,52.5,62.5161290323,45.7419354839,0,25.0875,30.4625,4120,69,0.1994507398,-16.5
2017-10-01,0.2214563107,0,52.5,61,39.6666666667,697,16.9125,30.4625,3699,67,0.1312841684,-14.5
2017-10-02,0.0001010101,0,55,67.5333333333,40.0344827586,687,16.3,30.4625,3708,64.5714285714,0.3515640085,-9.5714285714
2017-10-03,0.0010576923,0,55.5,68.9677419355,42,677,18.3875,30.4625,3724,62,0.3516650186,-6.5
2017-10-04,0,0,60.5,72.2903225806,45.3666666667,660,23.8625,30.4625,3898,59.8571428571,0.3524499836,0.6428571429
2017-10-05,0,0,69,78.4666666667,52.7931034483,429,24.9625,30.4625,4007,57.9285714286,0.352357391,11.0714285714
2017-10-06,0.0006862745,0,63.5,76.8666666667,51.6206896552,352,15.75,25.0875,3831,57.4285714286,0.3518069323,6.0714285714
2017-10-07,0.0106930693,0,63,73.3333333333,54.4482758621,344,19.925,25.0875,3502,58.3571428571,0.3524932068,4.6428571429
2017-10-08,0.0202083333,0,71,76.5161290323,60.7419354839,7,28.375,24.9625,3846,59.8571428571,0.2339943569,11.1428571429
2017-10-09,0.2392307692,0,69,74.6774193548,65.5333333333,0,30.2875,28.375,3156,62.5,0.0327463795,6.5
2017-10-10,0.3360952381,0,72,75.2580645161,61.3,637,23,30.2875,2469,64.5,0.2718761386,7.5
2017-10-11,0.0012389381,0,61.5,73.8064516129,53.6,169,22.6125,30.2875,2429,66.8571428571,0.6069136844,-5.3571428571
2017-10-12,0.005,0,54,64.7741935484,46.4666666667,545,23.525,30.2875,1938,67,0.6081526225,-13
2017-10-13,0,0,50,61.8387096774,36.8333333333,637,19.5,30.2875,2054,64.8571428571,0.6131526225,-14.8571428571
2017-10-14,0.0031372549,0,60,66.9,44.8965517241,67,12.9875,30.2875,2339,62.9285714286,0.612466348,-2.9285714286
2017-10-15,0.017,0,63.5,72.4666666667,54.6551724138,146,32.1375,30.2875,2062,62.5,0.6049105336,1
2017-10-16,0.0068627451,0,60.5,72.1333333333,50.8275862069,7,27.3875,32.1375,2201,61.4285714286,0.6017022003,-0.9285714286
2017-10-17,0.0001904762,0,45,59.7419354839,34.1333333333,659,17.7875,32.1375,2208,60.2142857143,0.3693341762,-15.2142857143
2017-10-18,0,0,53.5,63.4516129032,37.9333333333,649,17.7875,32.1375,2230,56.3571428571,0.0334294143,-2.8571428571
2017-10-19,0,0,56,72.5806451613,40.7,614,27.6625,32.1375,2710,55.2142857143,0.0321904762,0.7857142857
2017-10-20,0,0,62,72.3870967742,45.4666666667,651,26.3625,32.1375,2779,55.5,0.0271904762,6.5
2017-10-21,0,0,60,73.2903225806,41.9032258065,648,16.775,32.1375,2793,57.2142857143,0.0271904762,2.7857142857
2017-10-22,0,0,58.5,75.1935483871,44.1935483871,516,15.6875,32.1375,3374,57.2142857143,0.0240532213,1.2857142857
2017-10-23,0,0,56.5,71.5806451613,49.2666666667,103,16.025,27.6625,3744,56.5,0.0070532213,0
2017-10-24,0.1297368421,0,65.5,71.3225806452,56.2,32,39.6125,27.6625,3840,55.9285714286,0.0001904762,9.5714285714
2017-10-25,1.1992173913,0,66.5,73.2333333333,61.1724137931,0,32.5375,39.6125,3213,58.8571428571,0.1297368421,7.6428571429
2017-10-26,0.8020175439,0,57,65.6774193548,53.4666666667,0,34.55,39.6125,2564,60.7142857143,1.3289542334,-3.7142857143
2017-10-27,0.4284210526,0,51.5,61.4193548387,41.9,632,22.975,39.6125,1950,60.8571428571,2.1309717773,-9.3571428571
2017-10-28,0.0007619048,0,51,64.3870967742,38.064516129,548,21.9375,39.6125,1931,59.3571428571,2.5593928299,-8.3571428571
2017-10-29,0.1168867925,0,57.5,65.5806451613,45.935483871,0,52.375,39.6125,1831,58.0714285714,2.5601547347,-0.5714285714
2017-10-30,2.6479130435,0,59,64.4666666667,52.5862068966,193,54.85,52.375,1315,57.9285714286,2.6770415272,1.0714285714
2017-10-31,0.0240178571,0,50,60.4193548387,41.0333333333,622,28.2875,54.85,1405,58.2857142857,5.3249545707,-8.2857142857
2017-11-01,0.000619469,0,44,56.9,32.3448275862,412.7,12.7,54.85,1995,56.0714285714,5.2192355857,-12.0714285714
2017-11-02,0.0054205607,0,55.5,60.8666666667,39.724137931,412.7,18.4,54.85,2888.9,52.8571428571,4.0206376634,2.6428571429
2017-11-03,0.003047619,0,63,71.5666666667,50.9655172414,412.7,33.0428571429,54.85,2888.9,52.6428571429,3.2240406802,10.3571428571
2017-11-04,0.0094174757,0,49,67.7333333333,39.0333333333,412.7,22.5571428571,54.85,2888.9,54.2857142857,2.7986672466,-5.2857142857
2017-11-05,0.0008411215,0,49,57.5666666667,39.9,412.7,21.5857142857,54.85,2888.9,54,2.8073228175,-5
2017-11-06,0.0230188679,0,59.5,64.8,47.1333333333,412.7,27.3285714286,54.85,2888.9,52.7857142857,2.6912771465,6.7142857143
2017-11-07,0.0806542056,0,44.5,60.8,37.4827586207,412.7,20.8285714286,33.0428571429,2888.9,52.8571428571,0.0663829709,-8.3571428571
2017-11-08,0.1072380952,0,39.5,47.1379310345,33.275862069,412.7,21.8428571429,33.0428571429,2888.9,52.0714285714,0.1230193194,-12.5714285714
2017-11-09,0.000754717,0,36.5,47.7333333333,24.724137931,412.7,15.6,33.0428571429,2888.9,51.4285714286,0.2296379456,-14.9285714286
2017-11-10,0.0213861386,0,38.5,48.8666666667,25.9310344828,412.7,40.0571428571,33.0428571429,2888.9,48.7142857143,0.2249721019,-10.2142857143
2017-11-11,0,0,26.5,40,19.9,412.7,26.6714285714,40.0571428571,2888.9,45.2142857143,0.2433106215,-18.7142857143
2017-11-12,0,0,31.5,40.1666666667,20.3666666667,412.7,12.4714285714,40.0571428571,2888.9,42,0.2338931458,-10.5
2017-11-13,0.0225252525,0.0204081633,34.5,43.8666666667,24.6333333333,412.7,14.4571428571,40.0571428571,2888.9,39.5,0.2330520243,-5
2017-11-14,0.2232727273,0.0727272727,37,40.5666666667,34,412.7,13.8142857143,40.0571428571,2888.9,35.9285714286,0.2325584089,1.0714285714
2017-11-15,0.0022429907,0,37.5,42.7666666667,29.6551724138,412.7,13.7857142857,40.0571428571,2888.9,34.8571428571,0.3751769306,2.6428571429
2017-11-16,0.0283962264,0,39,47.2333333333,28.8275862069,412.7,23.7142857143,40.0571428571,2888.9,34.5714285714,0.2701818261,4.4285714286
2017-11-17,0.2970909091,0,39,46.2666666667,31.9655172414,412.7,38.9714285714,40.0571428571,2888.9,34.9285714286,0.2978233355,4.0714285714
2017-11-18,0.0062376238,0,34.5,44.4666666667,22.5862068966,412.7,16.0142857143,38.9714285714,2888.9,35,0.573528106,-0.5
2017-11-19,0.2643925234,0,46,56.4666666667,29.4,412.7,44.7142857143,38.9714285714,2888.9,36.1428571429,0.5797657298,9.8571428571
2017-11-20,0.0939423077,0,36.5,51.3666666667,30.8620689655,412.7,37.7142857143,44.7142857143,2888.9,38.2142857143,0.8441582532,-1.7142857143
2017-11-21,0.0009433962,0,42,48.6,29.3666666667,412.7,35.7571428571,44.7142857143,2888.9,38.5,0.9155753084,3.5
2017-11-22,0.1384693878,0,43,55.7,34.1034482759,412.7,32.7428571429,44.7142857143,2888.9,39.2142857143,0.6932459773,3.7857142857
2017-11-23,0.5973737374,0,35.5,47.4333333333,27.6,412.7,27.8714285714,44.7142857143,2888.9,40,0.8294723744,-4.5
2017-11-24,0,0,35.5,45.1,24.4666666667,412.7,15.9142857143,44.7142857143,2888.9,39.5,1.3984498854,-4
2017-11-25,0.0002083333,0,43.5,53.4827586207,28.6896551724,412.7,24.4,44.7142857143,2888.9,39,1.1013589763,4.5
2017-11-26,0.0006060606,0,45,54.6896551724,34.5517241379,412.7,39.0285714286,44.7142857143,2888.9,40.2857142857,1.0953296858,4.7142857143
